
mistake,fix,mistake freq,fix freq,type,Efreq
the,The,1501908.0,1501908.0,Caps Error,0
the,The,1501908.0,1501908.0,Caps Error,0
the,The,1501908.0,1501908.0,Caps Error,0
had,try,85472.0,24314.0,Standard,0
were,are,84804.0,265672.0,Standard,0
iss,is,0,459663.0,Insertion,0
The,When,1501908.0,103739.0,Standard,0
Reproducibile,Reproducible,0,2.0,Insertion,0
Reproducibile,Reproducible,0,2.0,Insertion,0
Readbility,Readability,0,0,Deletion,0
",",and,0,682780.0,Standard,0
[omission],",",0,0,Omission,0
below,file,1430.0,2246.0,Standard,0
.queryClosestDate,.queryFirstEventOnOrAfter,0,0,Standard,0
com.alexstyl.specialdates,com.alexstyl.specialdates.search,0,0,MORPH,0
String,{,0,0,0,0,Standard,0
proyects,projects,0,285.0,Substitution,0
Not,Note,276673.0,2731.0,Deletion,0
featuresExtractor,app.core.featuresExtractor,0,0,MORPH,0
//github.com/Alfresco/alfresco-js-ap/wiki/Commit-format,//github.com/Alfresco/alfresco-js-api/wiki/Commit-format,0,0,Deletion,0
Pubma,Pumba,0,0,Exchange,0
Pubma,Pumba,0,0,Exchange,0
[omission],`,0,0,Omission,0
bought,brought,4362.0,8786.0,Deletion,0
.github,.git,0,0,MORPH,0
usenrame,username,0,0,Exchange,0
instal,install,0,138.0,Deletion,0
chooice,choice,0,4975.0,Insertion,0
run/debugded,run/debugged,0,0,Substitution,0
chooice,choice,0,4975.0,Insertion,0
run/debugded,run/debugged,0,0,Substitution,0
applicaiton,application,0,510.0,Exchange,0
Installatation,Installation,0,72.0,Standard,0
TimerListner,TimerListener,0,0,Deletion,0
listner.timerElapsed,listener.timerElapsed,0,0,Deletion,0
TimerListner,TimerListener,0,0,Deletion,0
firstname,fullName,0,0,Standard,0
their,there,33413.0,221754.0,Standard,0
genreic,generic,0,78.0,Exchange,0
library,This,1170.0,406915.0,Standard,0
can,even,267620.0,44672.0,Standard,0
thank,thanks,56877.0,31789.0,Deletion,0
only,focus,55269.0,1499.0,Standard,0
agregate,add,0,1686.0,Standard,0
[omission],not,0,276673.0,Omission,0
not,extract,276673.0,150.0,Standard,0
[omission],do,0,312915.0,Omission,0
true,false,12921.0,0,Standard,0
implemnet,implement,0,63.0,Exchange,0
your,you,328715.0,2134713.0,Insertion,0
works,work,5357.0,40699.0,Insertion,0
[omission],is,0,459663.0,Omission,0
It,This,963712.0,406915.0,Standard,0
-task-tiitle,-task-title,0,0,Insertion,0
-task-tiitle,-task-title,0,0,Insertion,0
[omission],by,0,68364.0,Omission,0
basis,basics,609.0,114.0,Deletion,0
version/canclel,version/cancel,0,0,Insertion,0
InstantSearch,instantsearch,0,0,Caps Error,0
'lifeycle,'lifecycle,0,0,Deletion,0
high,high-performance,9945.0,0,MORPH,0
under,underlying,13358.0,64.0,Compound,0
veterans,developers,95.0,25.0,Standard,0
allow,enable,2263.0,75.0,Standard,0
[omission],funds,0,337.0,Omission,0
enhancments,enhancements,0,4.0,Deletion,0
reponseType,responseType,0,0,Deletion,0
Chinense,Chinese,0,2266.0,Insertion,0
certficates,certificates,0,72.0,Deletion,0
errror,error,0,473.0,Insertion,0
responser,response,0,821.0,Insertion,0
it,we,963712.0,459607.0,Standard,0
#,`,0,0,Substitution,0
[omission],dedicated,0,416.0,Omission,0
#,https,0,0,Standard,0
[omission],[,0,0,Omission,0
[omission],*,0,0,Omission,0
Fasltane,Fastlane,0,0,Exchange,0
Compatability,Compatibility,0,23.0,Substitution,0
Addtional,Additional,0,300.0,Deletion,0
equiped,equipped,4.0,217.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placehoder,placeholder,0,5.0,Deletion,0
placeHolderImage,placeholderImage,0,0,Caps Error,0
placeHolderImage,placeholderImage,0,0,Caps Error,0
roll,role,3227.0,929.0,Substitution,0
straight-forward,straightforward,0,102.0,Insertion,0
Cirlce,Circle,0,1097.0,Exchange,0
ParticleShape.Cirlce,ParticleShape.Circle,0,0,Exchange,0
coppied,copied,0,128.0,Insertion,0
[omission],',0,0,Omission,0
[omission],',0,0,Omission,0
[omission],ERREUR,0,0,Omission,0
to='/login,to='/,0,0,MORPH,0
tranform,transform,0,112.0,Deletion,0
match,eat,2521.0,12846.0,Standard,0
DefaultRouteror,or,0,86970.0,MORPH,0
Mayb,Maybe,0,47249.0,Deletion,0
],},0,0,0,0,Substitution,0
rest_framework_nested.relations.NestedHyperlinkedRelatedField,NestedHyperlinkedRelatedField,0,0,MORPH,0
and,to,682780.0,1156570.0,Standard,0
sets,set,761.0,11805.0,Insertion,0
[omission],to,0,1156570.0,Omission,0
[omission],`,0,0,Omission,0
Batch,Mailjet,212.0,0,Standard,0
to,of,1156570.0,590439.0,Standard,0
isn,is,29886.0,459663.0,Insertion,0
community.algolia.com/docsearch/,website,0,220.0,Standard,0
3.,.,0,0,Insertion,0
[omission],[,0,0,Omission,0
release,releases,1851.0,89.0,Deletion,0
scrap_start_ulrs,scrap_start_urls,0,0,Exchange,0
in,into,498444.0,43074.0,Compound,0
paragraphof,of,0,590439.0,MORPH,0
[omission],up,0,187170.0,Omission,0
both,on,15062.0,354742.0,Standard,0
on,both,354742.0,15062.0,Standard,0
record,records,4365.0,2066.0,Deletion,0
liens,lies,4.0,1883.0,Insertion,0
[omission],in,0,498444.0,Omission,0
._,to,0,1156570.0,Standard,0
directlt,directly,0,1084.0,Substitution,0
works,work,5357.0,40699.0,Insertion,0
works,work,5357.0,40699.0,Insertion,0
longitutde,longitude,0,42.0,Insertion,0
lattitude,latitude,0,81.0,Insertion,0
latitude/longitutde,latitude/longitude,0,0,Insertion,0
advices,advice,3.0,2447.0,Insertion,0
seelected,selected,0,249.0,Insertion,0
adress,address,0,2666.0,Deletion,0
an,address,95071.0,2666.0,Standard,0
&,and,0,682780.0,Standard,0
[omission],way,0,72661.0,Omission,0
for,to,351650.0,1156570.0,Standard,0
auto-complete,autocomplete,0,0,Insertion,0
and,.,682780.0,0,Standard,0
in,at,498444.0,164072.0,Standard,0
City,city,8624.0,8624.0,Caps Error,0
options,Options,715.0,715.0,Caps Error,0
events,Events,860.0,860.0,Caps Error,0
got,has,168631.0,57830.0,Standard,0
highligtPostTag,highlightPostTag,0,0,Deletion,0
tile,title,108.0,947.0,Deletion,0
defualt,default,0,51.0,Exchange,0
date,data,7218.0,1306.0,Substitution,0
you,your,2134713.0,328715.0,Deletion,0
module.expors,module.exports,0,0,Deletion,0
self-hoising,self-hoisting,0,0,Deletion,0
.pf-gpb,.pf-gbp,0,0,Exchange,0
-gpb,-gbp,0,0,Exchange,0
pf-var-gpb,pf-var-gbp,0,0,Exchange,0
pf-var-gpb,pf-var-gbp,0,0,Exchange,0
-gpb,-gbp,0,0,Exchange,0
pf-var-gpb,pf-var-gbp,0,0,Exchange,0
pf-var-gpb,pf-var-gbp,0,0,Exchange,0
;,.,0,0,Substitution,0
.pf-gpb,.pf-gbp,0,0,Exchange,0
imports,CoreTestingModule,38.0,0,Standard,0
getData,ngAfterContentChecked,0,0,Standard,0
isEditble,isEditable,0,0,Deletion,0
isEditble,isEditable,0,0,Deletion,0
isEditble,isEditable,0,0,Deletion,0
fit,it,2937.0,963712.0,Insertion,0
lanugages,language,0,1790.0,Standard,0
lanugages,language,0,1790.0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
searchTermChange,onSearchChange,0,0,Standard,0
pon,on,17.0,354742.0,Insertion,0
commads,commands,0,191.0,Deletion,0
veryfy,verify,0,248.0,Substitution,0
convereted,converted,0,132.0,Insertion,0
Thev,The,0,1501908.0,Insertion,0
first,fits,42869.0,654.0,Standard,0
thank,than,56877.0,37679.0,Insertion,0
runting,runtime,0,0,Standard,0
no,a,304549.0,1041179.0,Standard,0
subcribed,subscribed,0,15.0,Deletion,0
slave,master,940.0,4450.0,Standard,0
currnet,current,0,869.0,Exchange,0
sentienl,sentinel,0,27.0,Exchange,0
accordingly,according,93.0,2135.0,Compound,0
extend,extent,327.0,207.0,Substitution,0
refinement,;,27.0,0,Standard,0
sliceSearchState,searchState,0,0,Standard,0
form,from,2180.0,103992.0,Exchange,0
[omission],anymore,0,9597.0,Omission,0
made,make,28626.0,70775.0,Substitution,0
to,For,1156570.0,351650.0,Standard,0
you,how,2134713.0,155867.0,Standard,0
HierarchicalMenu__itemSelectedParent,ais-HierarchicalMenu__itemSelectedParent,0,0,MORPH,0
2,;,0,0,Substitution,0
conectors,connectors,0,0,Deletion,0
:,;,0,0,Substitution,0
appartement,apartment,2.0,4235.0,Standard,0
tha,the,632.0,1501908.0,Substitution,0
two,three,54384.0,27654.0,Standard,0
removeWordsIfNoResult,removeWordsIfNoResults,0,0,Deletion,0
LastWords,lastWords,0,0,Caps Error,0
FirstWords,firstWords,0,0,Caps Error,0
None,none,5641.0,5641.0,Caps Error,0
analytics,SEO,0,0,Standard,0
optionalWords,typoTolerance,0,0,Standard,0
py,php,0,0,Standard,0
resuls,results,0,1158.0,Deletion,0
referrers,referers,0,0,Insertion,0
referrers,referers,0,0,Insertion,0
IndexBrowzer,IndexBrowser,0,0,Substitution,0
ecommerce,eCommerce,0,0,Caps Error,0
invetory,inventory,0,238.0,Deletion,0
",",ecommerce,0,0,Standard,0
themes,theme,57.0,710.0,Insertion,0
og,or,32.0,86970.0,Substitution,0
is,are,459663.0,265672.0,Standard,0
theme,themes,710.0,57.0,Deletion,0
theme,themes,710.0,57.0,Deletion,0
theme,themes,710.0,57.0,Deletion,0
theme,themes,710.0,57.0,Deletion,0
mayor,major,1595.0,5343.0,Substitution,0
mayor,major,1595.0,5343.0,Substitution,0
unix,Unix,17.0,17.0,Caps Error,0
emptry,empty,0,2409.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
distater,disaster,0,881.0,Standard,0
wtih,with,0,257465.0,Exchange,0
an,a,95071.0,1041179.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
timeot,timeout,0,26.0,Deletion,0
ad,at,694.0,164072.0,Substitution,0
sequetial,sequential,0,10.0,Deletion,0
its,'s,8757.0,0,Standard,0
prrcision,precision,0,150.0,Substitution,0
EXECTION,EXECUTION,0,497.0,Deletion,0
adiacent,adjacent,0,68.0,Substitution,0
probabilty,probability,0,114.0,Deletion,0
excatly,exactly,0,12607.0,Exchange,0
requring,requiring,0,55.0,Deletion,0
envorce,enforce,0,86.0,Substitution,0
runnign,running,0,8054.0,Exchange,0
in,in-memory,498444.0,0,MORPH,0
auto,auto-resize,391.0,0,MORPH,0
iteartor,iterator,0,0,Exchange,0
numer,number,0,12288.0,Deletion,0
rhashing,rehashing,0,7.0,Deletion,0
event,evt,1345.0,0,Standard,0
event.defaultPrevented,evt.defaultPrevented,0,0,Standard,0
event.returnValue,evt.returnValue,0,0,Standard,0
This,Or,406915.0,86970.0,Standard,0
[omission],new,0,36913.0,Omission,0
watch,daemon,16831.0,13.0,Standard,0
render,connect,103.0,492.0,Standard,0
taht,that,0,719677.0,Exchange,0
examples,source,97.0,1437.0,Standard,0
[omission],the,0,1501908.0,Omission,0
on,.,354742.0,0,Standard,0
glyphs.alloc,glyphs,0,4.0,MORPH,0
calculated,calculate,120.0,106.0,Insertion,0
glyphs.alloc,glyphs,0,4.0,MORPH,0
calculated,calculate,120.0,106.0,Insertion,0
swich_input_class_to_method,switch_input_class_to_method,0,0,Deletion,0
swich_output_mode_auto,switch_output_mode_auto,0,0,Deletion,0
swich_output_mode_auto,switch_output_mode_auto,0,0,Deletion,0
:,-,0,0,Substitution,0
it,its,963712.0,8757.0,Deletion,0
it,its,963712.0,8757.0,Deletion,0
it,its,963712.0,8757.0,Deletion,0
contro/,control,0,6662.0,Substitution,0
sofware,software,0,430.0,Deletion,0
stops_urls,stop_urls,0,0,Insertion,0
stops_urls,stop_urls,0,0,Insertion,0
hyperlink,hyperlinks,0,0,Deletion,0
scrap_start_url,scrap_start_urls,0,0,Deletion,0
display,displayed,435.0,75.0,Compound,0
pameters,parameters,0,72.0,Standard,0
params,new_params,0,0,MORPH,0
option,options,736.0,715.0,Deletion,0
environement,environment,0,652.0,Insertion,0
itemComponent=,hitComponent=,0,0,Standard,0
react-instansearch,react-instantsearch,0,0,Deletion,0
react-instansearch/dom,react-instantsearch/dom,0,0,Deletion,0
react-instansearch,react-instantsearch,0,0,Deletion,0
colors,category,528.0,207.0,Standard,0
colors,category,528.0,207.0,Standard,0
colors,category,528.0,207.0,Standard,0
[omission],children,0,8930.0,Omission,0
widgets,are,3.0,265672.0,Standard,0
[omission],",",0,0,Omission,0
a,an,1041179.0,95071.0,Deletion,0
retrieve,retrieved,210.0,42.0,Deletion,0
highligth,highlight,0,79.0,Exchange,0
[omission],are,0,265672.0,Omission,0
pratical,practical,0,577.0,Deletion,0
synchronise,synchronize,10.0,34.0,Substitution,0
[omission],),0,0,Omission,0
),;,0,0,Substitution,0
extrafags,extra_flags,0,0,Standard,0
Powalski\n,Kowalski\n,0,0,Substitution,0
Tempraroly,Makefile.in,0,0,Standard,0
fileinco.h,fileinfo.h,0,0,Substitution,0
[omission],its,0,8757.0,Omission,0
alering,alerting,0,18.0,Deletion,0
PORBLEM,PROBLEM,0,16833.0,Exchange,0
cahnged,changed,0,5148.0,Exchange,0
do,does,312915.0,34002.0,Compound,0
higlight,highlight,0,79.0,Deletion,0
pludin,plugin,0,0,Substitution,0
is,ist,459663.0,38.0,Deletion,0
sample,samples,744.0,442.0,Deletion,0
mad,mac,5784.0,1440.0,Substitution,0
thje,the,0,1501908.0,Insertion,0
coffe,coffee,0,7371.0,Deletion,0
Bar,Bar\,4385.0,0,Deletion,0
OgLocale,og_locale,0,0,Standard,0
[omission],`,0,0,Omission,0
our,out,71425.0,197131.0,Substitution,0
prepare,showBulletin,1711.0,0,Standard,0
target,targets,1936.0,340.0,Deletion,0
recommand,recommend,0,714.0,Substitution,0
",",.,0,0,Substitution,0
The,the,1501908.0,1501908.0,Caps Error,0
[omission],protocol,0,382.0,Omission,0
[omission],`,0,0,Omission,0
two,three,54384.0,27654.0,Standard,0
removeWordsIfNoResult,removeWordsIfNoResults,0,0,Deletion,0
LastWords,lastWords,0,0,Caps Error,0
FirstWords,firstWords,0,0,Caps Error,0
None,none,5641.0,5641.0,Caps Error,0
analytics,SEO,0,0,Standard,0
optionalWords,typoTolerance,0,0,Standard,0
§Object,addObject,0,0,0,0,Standard,0
`,",",0,0,Substitution,0
funtion,function,0,565.0,Deletion,0
threw,through,2082.0,28026.0,Standard,0
s,",",1057301.0,0,Substitution,0
sumbit,submit,0,282.0,Exchange,0
Code,Add,2709.0,1686.0,Standard,0
main,master,2179.0,4450.0,Standard,0
déchire,déchires,0,0,Deletion,0
getNowPlayings,getNowPlaying,0,0,Insertion,0
cardsKey,cardsCmp,0,0,Standard,0
download,downloads,168.0,10.0,Deletion,0
PERSISTANT,PERSISTENT,0,132.0,Substitution,0
persistant_workspace,persistent_workspace,0,0,Substitution,0
persistant,persistent,0,132.0,Substitution,0
[omission],also,0,10528.0,Omission,0
[omission],an,0,95071.0,Omission,0
[omission],New,0,36913.0,Omission,0
occurance,occurrence,0,60.0,Standard,0
isRunnging,isRunning,0,0,Insertion,0
util/sleeper_thread.hpp,util/chrono.hpp,0,0,Standard,0
",",),0,0,Substitution,0
script,scripts,1000.0,119.0,Deletion,0
Maven,Alfresco,5.0,7.0,Standard,0
compatbility,compatibility,0,23.0,Deletion,0
github,GitHub,0,0,Caps Error,0
[omission],to,0,1156570.0,Omission,0
your,of,328715.0,590439.0,Standard,0
mere,merge,401.0,71.0,Deletion,0
discussions,discussion,86.0,619.0,Insertion,0
targetting,targeting,0,114.0,Insertion,0
targetting,targeting,0,114.0,Insertion,0
from,across,103992.0,4801.0,Standard,0
But,In,225291.0,498444.0,Standard,0
Some,Already,88089.0,16246.0,Standard,0
the,work,1501908.0,40699.0,Standard,0
beneath,?,593.0,0,Standard,0
publish,archive,260.0,67.0,Standard,0
they,these,209250.0,46104.0,Standard,0
[omission],",",0,0,Omission,0
alogorithm,algorithm,0,27.0,Insertion,0
interdisiplinary,interdisciplinary,0,0,Deletion,0
multi-disiplinary,multi-disciplinary,0,0,Deletion,0
interdisiplinary,interdisciplinary,0,0,Deletion,0
[omission],",",0,0,Omission,0
The,__The,1501908.0,0,MORPH,0
MIcrosoft,Microsoft,0,0,Caps Error,0
strenghtened,strengthened,0,18.0,Exchange,0
sude,sudo,0,0,Substitution,0
sude,sudo,0,0,Substitution,0
te,the,150.0,1501908.0,Deletion,0
USER/BUCKETS,USED/BUCKETS,0,0,Substitution,0
allkeys-,allkeys-random,0,0,MORPH,0
will,let,108306.0,123381.0,Standard,0
data,date,1306.0,7218.0,Substitution,0
EXPIREITME,EXPIRETIME,0,0,Exchange,0
it,before,963712.0,40501.0,Standard,0
writing,waiting,2852.0,10767.0,Substitution,0
BLPOPLPUSH,BRPOPLPUSH,0,0,Substitution,0
But,If,225291.0,180610.0,Standard,0
BRPOPLPUSH,RPOPLPUSH,0,0,Insertion,0
file,fine,2246.0,30502.0,Substitution,0
Was,Not,288391.0,276673.0,Standard,0
REDIS_HASH_ZIPLIST,REDIS_LIST_ZIPLIST,0,0,Standard,0
not,now,276673.0,163333.0,Substitution,0
Credis,Credits,0,168.0,Deletion,0
onChange=,onSelect=,0,0,Standard,0
var,let,7.0,123381.0,Standard,0
optionnal,optional,0,58.0,Insertion,0
optionnal,optional,0,58.0,Insertion,0
InstantSearch,instantsearch,0,0,Caps Error,0
'lifeycle,'lifecycle,0,0,Deletion,0
high,high-performance,9945.0,0,MORPH,0
devlopment,development,0,625.0,Deletion,0
by,of,68364.0,590439.0,Standard,0
Hackers,Hacker,59.0,108.0,Insertion,0
[omission],[,0,0,Omission,0
[omission],+,0,0,Omission,0
display,displayed,435.0,75.0,Compound,0
[omission],values,0,432.0,Omission,0
[omission],values,0,432.0,Omission,0
your,data,328715.0,1306.0,Standard,0
Usage,Documentation,26.0,69.0,Standard,0
[omission],*,0,0,Omission,0
the,users,1501908.0,63.0,Standard,0
wlroot,wlroots,0,0,Deletion,0
customerError,customError,0,0,Standard,0
[omission],'s,0,0,Omission,0
Unfortunatelly,Unfortunately,0,1652.0,Insertion,0
CANCELLED,CANCELED,332.0,372.0,Insertion,0
'CANCELLED,'CANCELED,0,0,Insertion,0
Changs,Changes,7.0,1481.0,Deletion,0
~/.bitcoin/bitcon.conf,~/.bitcoin/bitcoin.conf,0,0,0,0,Deletion,0
response.txid,res.txid,0,0,Standard,0
[omission],n't,0,0,Omission,0
[omission],repository,0,13.0,Omission,0
armhv,armhf,0,0,Substitution,0
abort,panic,235.0,1114.0,Standard,0
abort,panic,235.0,1114.0,Standard,0
abort,panic,235.0,1114.0,Standard,0
Serde,backtrace-rs,0,0,Standard,0
konwn,known,0,6300.0,Exchange,0
thie,the,0,1501908.0,Insertion,0
accomodate,accommodate,6.0,109.0,Deletion,0
addres,address,0,2666.0,Deletion,0
funciton,function,0,565.0,Exchange,0
acquir,acquire,0,135.0,Deletion,0
the,above,1501908.0,2493.0,Standard,0
path.contains,target.contains,0,0,Standard,0
seperated,separated,0,540.0,Substitution,0
varaibles,variables,0,52.0,Exchange,0
acquite,acquire,0,135.0,Substitution,0
enviroment,environment,0,652.0,Deletion,0
c,C,4675.0,4675.0,Caps Error,0
effecitvely,effectively,0,116.0,Exchange,0
effecitvely,effectively,0,116.0,Exchange,0
reuqests,requests,0,273.0,Exchange,0
spengo,spnego,0,0,Exchange,0
Serde,this,0,406915.0,Standard,0
','s,0,0,Deletion,0
contains,consists,260.0,68.0,Standard,0
two,four,54384.0,13045.0,Standard,0
t,to,733338.0,1156570.0,Deletion,0
stream,streams,410.0,80.0,Deletion,0
asychronous,asynchronous,0,0,Deletion,0
an,a,95071.0,1041179.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
[omission],==,0,0,Omission,0
&,),0,0,Substitution,0
CCFLAGS+=,CFLAGS+=,0,0,Insertion,0
./redis-check-dump,./redis-check-aof,0,0,Standard,0
sinc,since,0,16064.0,Deletion,0
to,of,1156570.0,590439.0,Standard,0
every,holding,28007.0,3530.0,Standard,0
bound,values,940.0,432.0,Standard,0
block,blocks,2067.0,765.0,Deletion,0
freezed,frozen,0,782.0,Standard,0
opreation,operation,0,2241.0,Exchange,0
enabled,typoTolerance,34.0,0,Standard,0
two,three,54384.0,27654.0,Standard,0
removeWordsIfNoResult,removeWordsIfNoResults,0,0,Deletion,0
analytics,SEO,0,0,Standard,0
object,attributes,1314.0,38.0,Standard,0
flot,float,0,381.0,Deletion,0
setOptionalWords,enableTypoTolerance,0,0,Standard,0
Controllers,controllers,26.0,26.0,Caps Error,0
[omission],`,0,0,Omission,0
both,the,15062.0,1501908.0,Standard,0
Ojbect,Object,0,1314.0,Exchange,0
lotc,lot,0,29066.0,Insertion,0
intialize,initialize,0,2.0,Deletion,0
provieded,provided,0,506.0,Insertion,0
using,mustache,3520.0,252.0,Standard,0
conditionnals,conditionals,0,0,Insertion,0
CustomBreadcrumbItem,BreadcrumbItem,0,0,MORPH,0
begining,beginning,0,3219.0,Deletion,0
decreassing,decreasing,0,25.0,Insertion,0
(,.,0,0,Substitution,0
.,(,0,0,Substitution,0
ruby,java,607.0,78.0,Standard,0
ruby,java,607.0,78.0,Standard,0
ruby,java,607.0,78.0,Standard,0
as,.,113068.0,0,Standard,0
debuggin,debugging,0,2.0,Deletion,0
//github.com/algolia/datasets/blob/master/movies/actors.json,//github.com/algolia/datasets/blob/master/contacts/contacts.json,0,0,Standard,0
Reand,Read,0,12302.0,Insertion,0
client,requesterWrapper,2715.0,0,Standard,0
_client,base.Client,0,0,Standard,0
synonims,synonyms,0,8.0,Substitution,0
two,three,54384.0,27654.0,Standard,0
